business_id,name,website,review_count,stars,latitude,longitude,address,city,state,postal_code,categories
_Xl_MwD9OPSGX5Qq2Wr7Ug,One Lenox,https://www.yelp.com/biz/one-lenox-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,66,4.5,40.76106,-73.96124,"['1113 1st Ave', 'New York, NY 10065']",New York,NY,10065,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
8V6pS-y4ZTSZucCQLQha3g,Peaches HotHouse,https://www.yelp.com/biz/peaches-hothouse-brooklyn-3?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,74,3.5,40.68695,-73.97541,"['87 S Elliott Pl', 'Brooklyn, NY 11217']",Brooklyn,NY,11217,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]"
e_hmhxJbpSPAGEfim86PVQ,Gentle Perch,https://www.yelp.com/biz/gentle-perch-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,80,4.5,40.705106,-73.942587,"['112 Graham Ave', 'Brooklyn, NY 11206']",Brooklyn,NY,11206,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
pREotiEdCIV1GKSp_pLgNA,Somtum Der Redhook,https://www.yelp.com/biz/somtum-der-redhook-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,30,4.5,40.67707,-74.01343,"['380 Van Brunt St', 'New York, NY 11231']",New York,NY,11231,"[{'alias': 'thai', 'title': 'Thai'}]"
qCrM1gDsY7bc3Tk61VBIBQ,Savida,https://www.yelp.com/biz/savida-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,76,4.5,40.71645,-74.00783,"['139 Duane St', 'New York, NY 10013']",New York,NY,10013,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
Ry9w-jFALWYhazi6jjyIKw,Rucola,https://www.yelp.com/biz/rucola-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,494,4.0,40.68562,-73.98586999999999,"['190 Dean St', 'Brooklyn, NY 11217']",Brooklyn,NY,11217,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'diners', 'title': 'Diners'}]"
7iY35991NhQ1AShJZCNZgA,Sakagura,https://www.yelp.com/biz/sakagura-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1776,4.0,40.7516467024541,-73.9729489318165,"['211 E 43rd St', 'New York, NY 10017']",New York,NY,10017,"[{'alias': 'japanese', 'title': 'Japanese'}]"
3hRE9hN7Yp9AHJD8ahAVDQ,MarkJoseph Steakhouse,https://www.yelp.com/biz/markjoseph-steakhouse-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,409,4.0,40.70837,-74.00152,"['261 Water St', 'New York, NY 10038']",New York,NY,10038,"[{'alias': 'steak', 'title': 'Steakhouses'}]"
i6RhqnCJ_oUfTu5LikGXUg,Dun Huang - East Village,https://www.yelp.com/biz/dun-huang-east-village-new-york-8?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,350,4.5,40.73081,-73.98568,"['300 E 12th St', 'New York, NY 10003']",New York,NY,10003,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'noodles', 'title': 'Noodles'}]"
zHtCLIChaKxqFXfMZQHkMQ,Speedy Romeo,https://www.yelp.com/biz/speedy-romeo-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,592,4.0,40.6875154792236,-73.959874469611,"['376 Classon Ave', 'Brooklyn, NY 11238']",Brooklyn,NY,11238,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
IxFTW7805MrWpbV4RbSFhw,Little Rascal,https://www.yelp.com/biz/little-rascal-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,231,4.0,40.7208633,-73.9950497,"['163 Elizabeth St', 'New York, NY 10012']",New York,NY,10012,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]"
q6FcRtW3ZoQ-hynSCSa8Ig,Arepera Guacuco Bushwick,https://www.yelp.com/biz/arepera-guacuco-bushwick-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,537,4.0,40.704667,-73.924583,"['44 Irving Ave', 'Brooklyn, NY 11237']",Brooklyn,NY,11237,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'venezuelan', 'title': 'Venezuelan'}]"
FVGTLWis-xBCrLmprgVXEg,Miraj Healthy Grill,https://www.yelp.com/biz/miraj-healthy-grill-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,142,4.5,40.7464441,-73.9802022,"['120 E 34th St', 'New York, NY 10016']",New York,NY,10016,"[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]"
GGRMY-twaqZf_NIAprBJkg,Junzi Kitchen,https://www.yelp.com/biz/junzi-kitchen-new-york-11?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,129,4.0,40.754886,-73.985688,"['135 W 41st St', 'New York, NY 10036']",New York,NY,10036,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'salad', 'title': 'Salad'}]"
0yMlU3xbdawYFXmjNc0dhw,The Harrow New York,https://www.yelp.com/biz/the-harrow-new-york-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,220,4.5,40.76419,-73.99181999999999,"['720 10th Ave', 'New York, NY 10019']",New York,NY,10019,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
vGS5X12NYXCl8NpynlxRuw,Oscar Wilde,https://www.yelp.com/biz/oscar-wilde-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,687,4.0,40.74514,-73.99003990000001,"['45 W 27th St', 'New York, NY 10001']",New York,NY,10001,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]"
mhhTORjUdXj-UIDjyGmhBg,Estiatorio Milos - Midtown New York,https://www.yelp.com/biz/estiatorio-milos-midtown-new-york-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,895,4.0,40.76368,-73.97922,"['125 W 55th St', 'New York, NY 10019']",New York,NY,10019,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]"
L2ZW-MdvRJ3gM2RIq8STbA,Thai72,https://www.yelp.com/biz/thai72-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,255,4.0,40.77763,-73.98003,"['128 W 72nd St', 'New York, NY 10023']",New York,NY,10023,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
StFf9fVnAlhwrUWan0C4Ww,Wanisa Home Kitchen,https://www.yelp.com/biz/wanisa-home-kitchen-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,133,4.5,40.687,-73.99042,"['142 Smith St', 'Brooklyn, NY 11201']",Brooklyn,NY,11201,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]"
CGnvt7JZfJDiNGhXsMUHeQ,Pierozek,https://www.yelp.com/biz/pierozek-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,57,4.5,40.723062,-73.95007,"['592 Manhattan Ave', 'Brooklyn, NY 11222']",Brooklyn,NY,11222,"[{'alias': 'polish', 'title': 'Polish'}]"
6zH2Ih2Hw2wwf9ssIbZYRw,VinoTapa,https://www.yelp.com/biz/vinotapa-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,407,4.0,40.7436868467235,-73.9790102422585,"['201 E 31st St', 'New York, NY 10016']",New York,NY,10016,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'spanish', 'title': 'Spanish'}]"
RThvexVhZQ8KA6JAr0UkCQ,Casa Adela,https://www.yelp.com/biz/casa-adela-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,466,4.0,40.722640000000006,-73.97973,"['66 Ave C', 'New York, NY 10009']",New York,NY,10009,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}]"
b42PcC1nCP602fiXF0a9Xg,Barbalu Restaurant,https://www.yelp.com/biz/barbalu-restaurant-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,292,4.0,40.707474700000006,-74.00204040000001,"['225-227 Front St', 'New York, NY 10038']",New York,NY,10038,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
-JBFRO2z1Fr6og-3VGYRxQ,Black Iris,https://www.yelp.com/biz/black-iris-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,307,4.0,40.6894701719284,-73.9702398329973,"['228 Dekalb Ave', 'Brooklyn, NY 11205']",Brooklyn,NY,11205,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]"
v1DHGRNCH9247WLYoaoA9A,L'industrie Pizzeria,https://www.yelp.com/biz/l-industrie-pizzeria-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,535,4.5,40.71162,-73.95783,"['254 S 2nd St', 'Brooklyn, NY 11211']",Brooklyn,NY,11211,"[{'alias': 'pizza', 'title': 'Pizza'}]"
bJwcf-h06wX6Yo3kVkajww,Giando on the Water,https://www.yelp.com/biz/giando-on-the-water-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,209,3.5,40.710766325009,-73.9692663444951,"['400 Kent Ave', 'Brooklyn, NY 11211']",Brooklyn,NY,11211,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
MGRo61aHFUeRlWhSbTv2NA,Sushi By M,https://www.yelp.com/biz/sushi-by-m-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,464,4.5,40.726659999999995,-73.99027,"['75 E 4th St', 'New York, NY 10003']",New York,NY,10003,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]"
cRmRAl5HHJcysKBSrHivHA,Lamano,https://www.yelp.com/biz/lamano-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,103,4.0,40.743379733778895,-73.9994259551167,"['265 W 20th St', 'New York, NY 10011']",New York,NY,10011,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]"
bnaeQCoBiQ7a5IfyBkrGCg,MIFUNE New York,https://www.yelp.com/biz/mifune-new-york-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,192,4.0,40.75157,-73.97171999999999,"['245 E 44th St', 'New York, NY 10017']",New York,NY,10017,"[{'alias': 'japanese', 'title': 'Japanese'}]"
eIPiRkf6KCo9A9Ok-Nr_ow,Miss KOREA BBQ,https://www.yelp.com/biz/miss-korea-bbq-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1746,3.5,40.747452,-73.986336,"['10 W 32nd St', '1st, 2nd & Fl 3', 'New York, NY 10001']",New York,NY,10001,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]"
lxQ-tzFmL1tmUqZUN-CSRQ,Bozu,https://www.yelp.com/biz/bozu-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,831,4.0,40.7129,-73.95749,"['296 Grand St', 'Brooklyn, NY 11211']",Brooklyn,NY,11211,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]"
iYFauSnqLxvr4HTY_cIElg,Little Mo,https://www.yelp.com/biz/little-mo-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,329,4.0,40.69701,-73.93368000000001,"['1158 Myrtle Ave', 'Brooklyn, NY 11221']",Brooklyn,NY,11221,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]"
lY_gb_hNbit6GHBiOn3VeQ,Nami Nori,https://www.yelp.com/biz/nami-nori-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,180,4.0,40.730284000000005,-74.003212,"['33 Carmine St', 'New York, NY 10014']",New York,NY,10014,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]"
mTWlEiCUEBlxBAkIikkB1A,Carmine's Italian Restaurant - Upper West Side,https://www.yelp.com/biz/carmines-italian-restaurant-upper-west-side-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1382,4.0,40.791077,-73.973763,"['2450 Broadway', 'New York, NY 10024']",New York,NY,10024,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]"
vLt2PHLh9AtKh7fIIvwCWQ,Le Soleil Brillant Restaurant,https://www.yelp.com/biz/le-soleil-brillant-restaurant-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,88,4.0,40.768570000000004,-73.98858100000001,"['858 10th Ave', 'New York, NY 10019']",New York,NY,10019,"[{'alias': 'haitian', 'title': 'Haitian'}]"
hKkPlYmHoS9Nb_UbGGqx8A,Street Taco,https://www.yelp.com/biz/street-taco-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,377,4.0,40.740970000000004,-73.98201999999999,"['358 3rd Ave', 'New York, NY 10016']",New York,NY,10016,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]"
8NVN6Nldm7AGoGaABBZMRw,Izakaya NoMad,https://www.yelp.com/biz/izakaya-nomad-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,675,4.0,40.74409,-73.98945,"['13 W 26th St', 'New York, NY 10010']",New York,NY,10010,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'bars', 'title': 'Bars'}]"
pG-IkylRFOb-HlaD8NwvvQ,La Loteria,https://www.yelp.com/biz/la-loteria-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,327,4.0,40.73078655309779,-74.0041882564488,"['29 7th Ave S', 'New York, NY 10014']",New York,NY,10014,"[{'alias': 'mexican', 'title': 'Mexican'}]"
VzstANC68PM1BbyOcDXEtw,Donburiya,https://www.yelp.com/biz/donburiya-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,348,4.0,40.76528,-73.98326,"['253 W 55th St', 'New York, NY 10019']",New York,NY,10019,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'desserts', 'title': 'Desserts'}]"
PbezejIP9RHrjw-k459iZA,Porteno Restaurant,https://www.yelp.com/biz/porteno-restaurant-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,377,4.0,40.750499,-74.002525,"['299 10th Ave', 'New York, NY 10001']",New York,NY,10001,"[{'alias': 'argentine', 'title': 'Argentine'}]"
qH8PVeddtVs9cKN2pwgdkQ,Hwa Yuan,https://www.yelp.com/biz/hwa-yuan-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,293,4.0,40.7137,-73.99598,"['42 E Broadway', 'New York, NY 10002']",New York,NY,10002,"[{'alias': 'szechuan', 'title': 'Szechuan'}]"
vW7sMAxt4YcUS8tWONaX2g,The Gumbo Bros,https://www.yelp.com/biz/the-gumbo-bros-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,354,4.0,40.68925,-73.9918,"['224 Atlantic Ave', 'Brooklyn, NY 11201']",Brooklyn,NY,11201,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
ECk9dN7IVQvueTCoGO6gCA,AKWAABA RESTAURANT,https://www.yelp.com/biz/akwaaba-restaurant-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,16,4.5,40.655952,-73.95330799999999,"['604 Parkside Ave', 'Brooklyn, NY 11226']",Brooklyn,NY,11226,"[{'alias': 'african', 'title': 'African'}]"
PszZvrDqzgPpl6SQuk3K9Q,Endswell Bar & Bistro,https://www.yelp.com/biz/endswell-bar-and-bistro-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,64,4.5,40.68618,-73.97377,"['773 Fulton St', 'Brooklyn, NY 11217']",Brooklyn,NY,11217,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'french', 'title': 'French'}]"
Tgi-rDD3mxFi9uGybZxdaQ,Faun,https://www.yelp.com/biz/faun-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,156,4.0,40.678271,-73.96888299999999,"['606 Vanderbilt Ave', 'Brooklyn, NY 11238']",Brooklyn,NY,11238,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]"
PMJOGt8QQmo-2A4DnUcmZQ,Liberty Bistro,https://www.yelp.com/biz/liberty-bistro-new-york-3?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,18,4.5,40.712344,-74.015511,"['225 Liberty St', 'New York, NY 10080']",New York,NY,10080,"[{'alias': 'french', 'title': 'French'}]"
C6f_MQaRwIbJ8diailVaCA,L'Appart,https://www.yelp.com/biz/l-appart-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,99,5.0,40.712708,-74.015919,"['225 Liberty St', 'New York, NY 10281']",New York,NY,10281,"[{'alias': 'french', 'title': 'French'}]"
x7Q721PDf7s1iYYP7diaVw,Karvouna Mezze,https://www.yelp.com/biz/karvouna-mezze-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,64,4.5,40.72252,-73.99296,"['241 Bowery', 'New York, NY 10002']",New York,NY,10002,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'bbq', 'title': 'Barbeque'}]"
Xd_l7jtUAZZAAvK8-mI2Jw,The Smith,https://www.yelp.com/biz/the-smith-new-york-7?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1008,4.0,40.744240000000005,-73.98878,"['1150 Broadway', 'New York, NY 10010']",New York,NY,10010,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
UvQr8V1dD_d6yRsMJi04wA,Shaking Crab- Brooklyn,https://www.yelp.com/biz/shaking-crab-brooklyn-brooklyn-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,326,3.5,40.675783,-73.981205,"['230 5th Ave', 'Brooklyn, NY 11215']",Brooklyn,NY,11215,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]"
kNOr6_g6QfBHdhf89j3g5w,Taiwan Pork Chop House,https://www.yelp.com/biz/taiwan-pork-chop-house-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,468,4.0,40.714240000000004,-73.99799,"['3 Doyers St', 'New York, NY 10013']",New York,NY,10013,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]"
ZOfk6Ao0db5icjc0WEq7zg,Bacchus Bistro & Wine Bar,https://www.yelp.com/biz/bacchus-bistro-and-wine-bar-brooklyn-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,488,4.0,40.68692,-73.98437,"['409-411 Atlantic Ave', 'Brooklyn, NY 11217']",Brooklyn,NY,11217,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
Kg1OqaEPNFFL5FuqnALdWQ,David's Brisket House and Deli,https://www.yelp.com/biz/davids-brisket-house-and-deli-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,450,4.5,40.679434,-73.949515,"['533 Nostrand Ave', 'Brooklyn, NY 11216']",Brooklyn,NY,11216,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'burgers', 'title': 'Burgers'}]"
